id,title,all_artists,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,speechiness
2zxuFXbIvsH7v9zVyEA43D,Valokuvia,Mamba,1994-08-08,0.547,0.742,4,-5.986,0,0.0611,0.00396,0.222,0.69,114.81,256253,4,0.0318
6j7mRiaQ8D0wy6X3XSO5X3,Jäätä (feat. Marja),Marja,2013-05-27,0.735,0.783,6,-5.706,0,0.129,0.0,0.13,0.546,93.998,211360,4,0.0769
3eHkFrUUGYuwEgIPRPtW9L,Pintakaasulla,JVG,2019-12-13,0.632,0.701,11,-7.157,0,0.0568,0.000575,0.108,0.443,129.29,141581,5,0.196
5PHL0WXMCGOkD5dOPieuJU,Fuck the World,Pyhimys,2020-01-03,0.422,0.548,6,-7.971,1,0.47,0.0,0.106,0.636,88.088,164960,4,0.134
2q3JdqkulAHyOzIpA52z42,v!@%#mikko,Pyhimys,2020-01-03,0.861,0.798,0,-6.814,1,0.0848,0.0,0.142,0.679,107.978,187587,4,0.14
7vgv8KZBSo0TPzyIWG9yzV,Salt,Ava Max,2019-12-12,0.693,0.835,6,-3.242,1,0.131,0.0,0.073,0.743,128.057,180283,4,0.0623
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Drake,2020-01-10,0.676,0.609,2,-5.831,0,0.0706,0.0,0.152,0.508,142.037,237735,4,0.481
0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",Ava Max,2019-12-27,0.67,0.668,3,-4.306,0,0.536,0.0,0.133,0.608,88.033,179053,4,0.0422
74mrMx3a96hGBzVfxNx6g2,Valo pimeän,Pyhimys,2020-01-03,0.634,0.703,1,-6.001,1,0.0416,4.15e-06,0.383,0.382,92.018,194973,4,0.121
4HgrobZRG3jcV5Bto1dCAu,Turta,Adi L Hasla,2020-01-10,0.667,0.854,0,-5.446,1,0.0318,0.0134,0.292,0.903,144.044,159737,4,0.0293
7HMmFQsKsljwTw8bS7lu19,Rare,Selena Gomez,2020-01-10,0.838,0.545,5,-6.713,1,0.208,8.01e-05,0.103,0.631,114.998,220590,4,0.0706
2usxQITOSDqvkYiI0oIwao,You should be sad,Halsey,2020-01-10,0.591,0.585,2,-6.35,1,0.143,0.0,0.109,0.324,110.94,205473,4,0.0277
3nSgBtJdPJLi85pCHjpUep,Pohjolan pidot (feat. Ilkka Vainio ja Levi-Äijä),Levi-Äijä,2010,0.854,0.726,9,-6.745,1,0.0093,0.0,0.358,0.929,127.967,171406,4,0.057
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,2019-11-22,0.459,0.575,3,-4.858,1,0.604,0.0,0.0885,0.183,111.881,215107,4,0.0573
3TiVAkFhbFMXDqjN1yzViL,Vuonna nolla,Kalle Lindroth,2019-12-13,0.711,0.502,6,-8.229,1,0.134,0.0,0.176,0.469,121.91,202012,4,0.0365
1gcBNs8F6J8ifxYjsLl15m,Jos tuut mua vastaan (feat. la haka),la haka,2019-12-06,0.635,0.681,7,-6.439,0,0.204,0.00205,0.302,0.451,99.991,167354,4,0.0465
23IiPlo0XJECBW06GB22O2,I Miss Having Sex But At Least I Don't Wanna Die Anymore,Waterparks,2019-10-11,0.614,0.833,8,-4.126,1,0.0808,0.0,0.351,0.855,148.136,133352,4,0.0641
1ZsqKAJ0amXXok7hCpb9xG,Peruskeissi,Lauri Haav,2019-12-13,0.689,0.591,4,-6.288,0,0.0121,0.0,0.115,0.583,202.078,158095,4,0.422
0dWOFwdXrbBUYqD9DLsoyK,BLEACH,BROCKHAMPTON,2017-12-15,0.595,0.657,1,-6.498,0,0.462,0.000597,0.437,0.718,156.093,273151,4,0.183
5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Nicki Minaj,2019-08-09,0.872,0.814,0,-4.568,1,0.00485,1.96e-06,0.214,0.57,98.985,199427,4,0.155
